sale_id,order_date,product_id,channel_id,quantity,unit_price,unit_cost,discount_pct,gross_revenue,gross_cost
SL-0022044,2024-10-21,HOM-0030,CH-WS-01,3,28.71,12.48,0.0,86.13,37.44
SL-0022045,2024-10-22,APP-0003,CH-NE-01,4,108.58,57.11,0.0,434.32,228.44
SL-0022046,2024-10-22,APP-0007,CH-NE-01,2,35.47,12.14,0.0,70.94,24.28
SL-0022047,2024-10-22,APP-0008,CH-NE-01,1,32.56,12.41,0.0,32.56,12.41
SL-0022048,2024-10-22,FTW-0012,CH-NE-01,6,54.42,31.74,0.0,326.52,190.44
SL-0022049,2024-10-22,FTW-0013,CH-NE-01,2,57.99,33.41,0.0,115.98,66.82
SL-0022050,2024-10-22,FTW-0014,CH-NE-01,2,44.75,26.36,0.0,89.5,52.72
SL-0022051,2024-10-22,FTW-0015,CH-NE-01,2,73.35,40.92,0.0,146.7,81.84
SL-0022052,2024-10-22,ACC-0019,CH-NE-01,3,37.96,19.0,0.0,113.88,57.0
SL-0022053,2024-10-22,HOM-0026,CH-NE-01,2,32.03,18.35,0.0,64.06,36.7
SL-0022054,2024-10-22,HOM-0027,CH-NE-01,4,18.09,11.0,0.0,72.36,44.0
SL-0022055,2024-10-22,HOM-0029,CH-NE-01,2,17.46,6.94,0.0,34.92,13.88
SL-0022056,2024-10-22,HOM-0030,CH-NE-01,1,28.71,12.03,0.0,28.71,12.03
SL-0022057,2024-10-22,HOM-0031,CH-NE-01,1,28.96,13.03,0.0,28.96,13.03
SL-0022058,2024-10-22,HOM-0032,CH-NE-01,2,30.43,14.48,0.0,60.86,28.96
SL-0022059,2024-10-22,APP-0002,CH-MW-01,2,131.6,60.76,0.0,263.2,121.52
SL-0022060,2024-10-22,APP-0003,CH-MW-01,3,108.58,57.0,0.0,325.74,171.0
SL-0022061,2024-10-22,APP-0005,CH-MW-01,3,75.93,37.68,0.0,227.79,113.04
SL-0022062,2024-10-22,APP-0007,CH-MW-01,2,35.47,11.55,0.0,70.94,23.1
SL-0022063,2024-10-22,APP-0008,CH-MW-01,1,32.56,12.13,0.0,32.56,12.13
SL-0022064,2024-10-22,APP-0010,CH-MW-01,8,21.41,9.38,0.0,171.28,75.04
SL-0022065,2024-10-22,FTW-0012,CH-MW-01,3,54.42,31.18,0.0,163.26,93.54
SL-0022066,2024-10-22,ACC-0018,CH-MW-01,1,80.79,38.47,0.0,80.79,38.47
SL-0022067,2024-10-22,ACC-0024,CH-MW-01,1,27.1,12.88,0.0,27.1,12.88
SL-0022068,2024-10-22,HOM-0025,CH-MW-01,4,27.2,16.13,0.0,108.8,64.52
SL-0022069,2024-10-22,HOM-0026,CH-MW-01,1,32.03,19.36,0.0,32.03,19.36
SL-0022070,2024-10-22,HOM-0028,CH-MW-01,3,53.4,25.24,0.0,160.2,75.72
SL-0022071,2024-10-22,HOM-0029,CH-MW-01,3,17.46,6.97,0.0,52.38,20.91
SL-0022072,2024-10-22,HOM-0031,CH-MW-01,5,28.96,12.94,0.0,144.8,64.7
SL-0022073,2024-10-22,HOM-0032,CH-MW-01,3,30.43,14.34,0.0,91.29,43.02
SL-0022074,2024-10-22,APP-0001,CH-WE-01,1,54.29,28.87,0.0,54.29,28.87
SL-0022075,2024-10-22,APP-0002,CH-WE-01,5,131.6,59.99,0.0,658.0,299.95
SL-0022076,2024-10-22,APP-0003,CH-WE-01,1,108.58,55.92,0.0,108.58,55.92
SL-0022077,2024-10-22,APP-0008,CH-WE-01,5,32.56,12.06,0.0,162.8,60.3
SL-0022078,2024-10-22,APP-0010,CH-WE-01,1,21.41,9.56,0.0,21.41,9.56
SL-0022079,2024-10-22,FTW-0016,CH-WE-01,3,75.42,39.52,0.0,226.26,118.56
SL-0022080,2024-10-22,ACC-0018,CH-WE-01,3,80.79,38.42,0.0,242.37,115.26
SL-0022081,2024-10-22,ACC-0020,CH-WE-01,3,62.23,30.96,0.0,186.69,92.88
SL-0022082,2024-10-22,ACC-0022,CH-WE-01,2,29.19,10.51,0.0,58.38,21.02
SL-0022083,2024-10-22,ACC-0023,CH-WE-01,2,24.2,10.4,0.0,48.4,20.8
SL-0022084,2024-10-22,ACC-0024,CH-WE-01,2,27.1,12.18,0.0,54.2,24.36
SL-0022085,2024-10-22,HOM-0026,CH-WE-01,3,32.03,19.1,0.0,96.09,57.3
SL-0022086,2024-10-22,HOM-0029,CH-WE-01,3,17.46,7.16,0.0,52.38,21.48
SL-0022087,2024-10-22,HOM-0031,CH-WE-01,2,28.96,12.97,0.0,57.92,25.94
SL-0022088,2024-10-22,APP-0004,CH-ON-01,4,89.76,51.85,0.0,359.04,207.4
SL-0022089,2024-10-22,APP-0005,CH-ON-01,2,75.93,37.09,0.0,151.86,74.18
SL-0022090,2024-10-22,APP-0008,CH-ON-01,6,32.56,12.3,0.0,195.36,73.8
SL-0022091,2024-10-22,APP-0009,CH-ON-01,3,17.01,6.8,0.0,51.03,20.4
SL-0022092,2024-10-22,FTW-0012,CH-ON-01,3,54.42,31.44,0.0,163.26,94.32
SL-0022093,2024-10-22,FTW-0013,CH-ON-01,4,57.99,32.19,0.0,231.96,128.76
SL-0022094,2024-10-22,FTW-0016,CH-ON-01,2,75.42,39.93,0.0,150.84,79.86
SL-0022095,2024-10-22,ACC-0017,CH-ON-01,5,53.87,25.26,0.0,269.35,126.3
SL-0022096,2024-10-22,ACC-0024,CH-ON-01,3,27.1,12.33,0.0,81.3,36.99
SL-0022097,2024-10-22,HOM-0025,CH-ON-01,3,27.2,15.93,0.0,81.6,47.79
SL-0022098,2024-10-22,HOM-0026,CH-ON-01,5,32.03,19.37,0.0,160.15,96.85
SL-0022099,2024-10-22,HOM-0027,CH-ON-01,5,18.09,10.64,0.0,90.45,53.2
SL-0022100,2024-10-22,HOM-0028,CH-ON-01,5,53.4,26.82,0.0,267.0,134.1
SL-0022101,2024-10-22,HOM-0030,CH-ON-01,3,28.71,12.03,0.0,86.13,36.09
SL-0022102,2024-10-22,HOM-0031,CH-ON-01,2,28.96,12.98,0.0,57.92,25.96
SL-0022103,2024-10-22,HOM-0032,CH-ON-01,5,30.43,13.8,0.0,152.15,69.0
SL-0022104,2024-10-22,ACC-0018,CH-WS-01,3,80.79,38.45,0.0,242.37,115.35
SL-0022105,2024-10-22,ACC-0022,CH-WS-01,2,29.19,10.86,0.0,58.38,21.72
SL-0022106,2024-10-22,ACC-0024,CH-WS-01,2,27.1,12.66,0.0,54.2,25.32
SL-0022107,2024-10-23,APP-0003,CH-NE-01,1,108.58,55.72,0.0,108.58,55.72
SL-0022108,2024-10-23,APP-0005,CH-NE-01,3,75.93,39.13,0.0,227.79,117.39
SL-0022109,2024-10-23,APP-0006,CH-NE-01,1,40.89,13.75,0.0,40.89,13.75
SL-0022110,2024-10-23,APP-0008,CH-NE-01,3,32.56,12.74,0.0,97.68,38.22
SL-0022111,2024-10-23,APP-0009,CH-NE-01,4,17.01,7.01,0.0,68.04,28.04
SL-0022112,2024-10-23,FTW-0012,CH-NE-01,1,54.42,32.32,0.0,54.42,32.32
SL-0022113,2024-10-23,FTW-0015,CH-NE-01,2,73.35,41.4,0.0,146.7,82.8
SL-0022114,2024-10-23,FTW-0016,CH-NE-01,4,75.42,39.82,0.0,301.68,159.28
SL-0022115,2024-10-23,ACC-0017,CH-NE-01,4,53.87,25.16,0.0,215.48,100.64
SL-0022116,2024-10-23,ACC-0018,CH-NE-01,4,80.79,40.12,0.0,323.16,160.48
SL-0022117,2024-10-23,HOM-0029,CH-NE-01,2,17.46,6.8,0.0,34.92,13.6
SL-0022118,2024-10-23,HOM-0031,CH-NE-01,1,28.96,13.08,0.0,28.96,13.08
SL-0022119,2024-10-23,APP-0007,CH-MW-01,2,35.47,11.67,0.0,70.94,23.34
SL-0022120,2024-10-23,APP-0008,CH-MW-01,2,32.56,12.61,0.0,65.12,25.22
SL-0022121,2024-10-23,APP-0009,CH-MW-01,4,17.01,6.96,0.0,68.04,27.84
SL-0022122,2024-10-23,APP-0011,CH-MW-01,2,35.37,13.7,0.0,70.74,27.4
SL-0022123,2024-10-23,FTW-0012,CH-MW-01,3,54.42,32.21,0.0,163.26,96.63
SL-0022124,2024-10-23,FTW-0013,CH-MW-01,1,57.99,32.44,0.0,57.99,32.44
SL-0022125,2024-10-23,ACC-0020,CH-MW-01,1,62.23,32.3,0.0,62.23,32.3
SL-0022126,2024-10-23,ACC-0022,CH-MW-01,2,29.19,10.68,0.0,58.38,21.36
SL-0022127,2024-10-23,ACC-0023,CH-MW-01,2,24.2,10.19,0.0,48.4,20.38
SL-0022128,2024-10-23,ACC-0024,CH-MW-01,2,27.1,12.39,0.0,54.2,24.78
SL-0022129,2024-10-23,HOM-0026,CH-MW-01,4,32.03,19.17,0.0,128.12,76.68
SL-0022130,2024-10-23,HOM-0029,CH-MW-01,4,17.46,6.85,0.0,69.84,27.4
SL-0022131,2024-10-23,HOM-0030,CH-MW-01,5,28.71,11.87,0.0,143.55,59.35
SL-0022132,2024-10-23,HOM-0031,CH-MW-01,2,28.96,12.45,0.0,57.92,24.9
SL-0022133,2024-10-23,APP-0001,CH-WE-01,3,54.29,29.16,0.0,162.87,87.48
SL-0022134,2024-10-23,APP-0004,CH-WE-01,2,89.76,50.58,0.0,179.52,101.16
SL-0022135,2024-10-23,APP-0005,CH-WE-01,4,75.93,37.37,0.0,303.72,149.48
SL-0022136,2024-10-23,APP-0006,CH-WE-01,5,40.89,13.86,0.0,204.45,69.3
SL-0022137,2024-10-23,APP-0008,CH-WE-01,6,32.56,12.21,0.0,195.36,73.26
SL-0022138,2024-10-23,FTW-0012,CH-WE-01,4,54.42,31.97,0.0,217.68,127.88
SL-0022139,2024-10-23,FTW-0014,CH-WE-01,2,44.75,25.6,0.0,89.5,51.2
SL-0022140,2024-10-23,FTW-0015,CH-WE-01,4,73.35,41.87,0.0,293.4,167.48
SL-0022141,2024-10-23,ACC-0018,CH-WE-01,5,80.79,39.2,0.0,403.95,196.0
SL-0022142,2024-10-23,ACC-0019,CH-WE-01,3,37.96,18.13,0.0,113.88,54.39
SL-0022143,2024-10-23,ACC-0022,CH-WE-01,2,29.19,10.87,0.0,58.38,21.74
SL-0022144,2024-10-23,ACC-0024,CH-WE-01,2,27.1,12.6,0.0,54.2,25.2
SL-0022145,2024-10-23,HOM-0028,CH-WE-01,3,53.4,26.4,0.0,160.2,79.2
SL-0022146,2024-10-23,HOM-0030,CH-WE-01,2,28.71,12.39,0.0,57.42,24.78
SL-0022147,2024-10-23,APP-0001,CH-ON-01,1,54.29,28.03,0.0,54.29,28.03
SL-0022148,2024-10-23,APP-0002,CH-ON-01,6,131.6,59.06,0.0,789.6,354.36
SL-0022149,2024-10-23,APP-0003,CH-ON-01,7,108.58,55.06,0.0,760.06,385.42
SL-0022150,2024-10-23,APP-0005,CH-ON-01,1,75.93,38.46,0.0,75.93,38.46
SL-0022151,2024-10-23,APP-0006,CH-ON-01,3,40.89,13.35,0.0,122.67,40.05
SL-0022152,2024-10-23,APP-0009,CH-ON-01,2,17.01,7.07,0.0,34.02,14.14
SL-0022153,2024-10-23,FTW-0012,CH-ON-01,1,54.42,32.41,0.0,54.42,32.41
SL-0022154,2024-10-23,FTW-0014,CH-ON-01,4,44.75,26.23,0.0,179.0,104.92
SL-0022155,2024-10-23,FTW-0015,CH-ON-01,5,73.35,42.24,0.0,366.75,211.2
SL-0022156,2024-10-23,FTW-0016,CH-ON-01,6,75.42,39.24,0.0,452.52,235.44
SL-0022157,2024-10-23,ACC-0017,CH-ON-01,2,53.87,26.39,0.0,107.74,52.78
SL-0022158,2024-10-23,ACC-0020,CH-ON-01,2,62.23,31.14,0.0,124.46,62.28
SL-0022159,2024-10-23,ACC-0022,CH-ON-01,5,29.19,11.16,0.0,145.95,55.8
SL-0022160,2024-10-23,ACC-0023,CH-ON-01,3,24.2,10.63,0.0,72.6,31.89
SL-0022161,2024-10-23,HOM-0025,CH-ON-01,3,27.2,16.65,0.0,81.6,49.95
SL-0022162,2024-10-23,HOM-0027,CH-ON-01,2,18.09,10.49,0.0,36.18,20.98
SL-0022163,2024-10-23,HOM-0029,CH-ON-01,1,17.46,7.19,0.0,17.46,7.19
SL-0022164,2024-10-23,HOM-0030,CH-ON-01,5,28.71,12.46,0.0,143.55,62.3
SL-0022165,2024-10-23,HOM-0032,CH-ON-01,6,30.43,13.88,0.0,182.58,83.28
SL-0022166,2024-10-23,FTW-0014,CH-WS-01,1,44.75,26.98,0.0,44.75,26.98
SL-0022167,2024-10-23,HOM-0025,CH-WS-01,1,27.2,16.45,0.0,27.2,16.45
SL-0022168,2024-10-23,HOM-0029,CH-WS-01,2,17.46,7.19,0.0,34.92,14.38
SL-0022169,2024-10-23,HOM-0030,CH-WS-01,2,28.71,11.9,0.0,57.42,23.8
SL-0022170,2024-10-23,HOM-0032,CH-WS-01,1,30.43,13.89,0.0,30.43,13.89
SL-0022171,2024-10-24,APP-0001,CH-NE-01,3,54.29,29.73,0.0,162.87,89.19
SL-0022172,2024-10-24,APP-0008,CH-NE-01,6,32.56,12.24,0.0,195.36,73.44
SL-0022173,2024-10-24,FTW-0012,CH-NE-01,1,54.42,32.14,0.0,54.42,32.14
SL-0022174,2024-10-24,FTW-0013,CH-NE-01,3,57.99,31.95,0.0,173.97,95.85
SL-0022175,2024-10-24,ACC-0017,CH-NE-01,4,53.87,26.07,0.0,215.48,104.28
SL-0022176,2024-10-24,ACC-0018,CH-NE-01,2,80.79,39.45,0.0,161.58,78.9
SL-0022177,2024-10-24,ACC-0019,CH-NE-01,2,37.96,18.57,0.0,75.92,37.14
SL-0022178,2024-10-24,ACC-0024,CH-NE-01,3,27.1,12.29,0.0,81.3,36.87
SL-0022179,2024-10-24,HOM-0026,CH-NE-01,3,32.03,19.38,0.0,96.09,58.14
SL-0022180,2024-10-24,HOM-0028,CH-NE-01,2,53.4,26.44,0.0,106.8,52.88
SL-0022181,2024-10-24,HOM-0029,CH-NE-01,3,17.46,7.17,0.0,52.38,21.51
SL-0022182,2024-10-24,HOM-0032,CH-NE-01,2,30.43,13.86,0.0,60.86,27.72
SL-0022183,2024-10-24,APP-0009,CH-MW-01,1,17.01,6.73,0.0,17.01,6.73
SL-0022184,2024-10-24,APP-0011,CH-MW-01,1,35.37,13.51,0.0,35.37,13.51
SL-0022185,2024-10-24,FTW-0013,CH-MW-01,3,57.99,32.29,0.0,173.97,96.87
SL-0022186,2024-10-24,FTW-0014,CH-MW-01,4,44.75,27.31,0.0,179.0,109.24
SL-0022187,2024-10-24,ACC-0019,CH-MW-01,3,37.96,18.78,0.0,113.88,56.34
SL-0022188,2024-10-24,ACC-0022,CH-MW-01,3,29.19,10.53,0.0,87.57,31.59
SL-0022189,2024-10-24,ACC-0023,CH-MW-01,1,24.2,10.1,0.0,24.2,10.1
SL-0022190,2024-10-24,HOM-0028,CH-MW-01,4,53.4,26.84,0.0,213.6,107.36
SL-0022191,2024-10-24,HOM-0029,CH-MW-01,4,17.46,6.88,0.0,69.84,27.52
SL-0022192,2024-10-24,APP-0002,CH-WE-01,2,131.6,59.51,0.0,263.2,119.02
SL-0022193,2024-10-24,APP-0003,CH-WE-01,3,108.58,57.81,0.0,325.74,173.43
SL-0022194,2024-10-24,APP-0004,CH-WE-01,6,89.76,50.82,0.0,538.56,304.92
SL-0022195,2024-10-24,APP-0007,CH-WE-01,6,35.47,11.66,0.0,212.82,69.96
SL-0022196,2024-10-24,APP-0009,CH-WE-01,5,17.01,7.1,0.0,85.05,35.5
SL-0022197,2024-10-24,APP-0010,CH-WE-01,1,21.41,9.29,0.0,21.41,9.29
SL-0022198,2024-10-24,FTW-0012,CH-WE-01,4,54.42,32.61,0.0,217.68,130.44
SL-0022199,2024-10-24,FTW-0013,CH-WE-01,3,57.99,31.59,0.0,173.97,94.77
SL-0022200,2024-10-24,FTW-0014,CH-WE-01,1,44.75,25.63,0.0,44.75,25.63
SL-0022201,2024-10-24,FTW-0015,CH-WE-01,3,73.35,40.81,0.0,220.05,122.43
SL-0022202,2024-10-24,FTW-0016,CH-WE-01,4,75.42,39.69,0.0,301.68,158.76
SL-0022203,2024-10-24,ACC-0018,CH-WE-01,3,80.79,38.97,0.0,242.37,116.91
SL-0022204,2024-10-24,ACC-0019,CH-WE-01,4,37.96,18.28,0.0,151.84,73.12
SL-0022205,2024-10-24,ACC-0020,CH-WE-01,1,62.23,31.06,0.0,62.23,31.06
SL-0022206,2024-10-24,ACC-0022,CH-WE-01,3,29.19,11.0,0.0,87.57,33.0
SL-0022207,2024-10-24,ACC-0023,CH-WE-01,5,24.2,10.45,0.0,121.0,52.25
SL-0022208,2024-10-24,ACC-0024,CH-WE-01,5,27.1,12.37,0.0,135.5,61.85
SL-0022209,2024-10-24,HOM-0030,CH-WE-01,4,28.71,12.59,0.0,114.84,50.36
SL-0022210,2024-10-24,APP-0001,CH-ON-01,3,54.29,28.77,0.0,162.87,86.31
SL-0022211,2024-10-24,APP-0005,CH-ON-01,2,75.93,37.01,0.0,151.86,74.02
SL-0022212,2024-10-24,APP-0006,CH-ON-01,7,40.89,13.27,0.0,286.23,92.89
SL-0022213,2024-10-24,APP-0007,CH-ON-01,2,35.47,11.57,0.0,70.94,23.14
SL-0022214,2024-10-24,APP-0010,CH-ON-01,8,21.41,9.49,0.0,171.28,75.92
SL-0022215,2024-10-24,APP-0011,CH-ON-01,3,35.37,14.21,0.0,106.11,42.63
SL-0022216,2024-10-24,FTW-0012,CH-ON-01,4,54.42,31.5,0.0,217.68,126.0
SL-0022217,2024-10-24,FTW-0013,CH-ON-01,2,57.99,33.37,0.0,115.98,66.74
SL-0022218,2024-10-24,FTW-0014,CH-ON-01,3,44.75,26.13,0.0,134.25,78.39
SL-0022219,2024-10-24,ACC-0019,CH-ON-01,2,37.96,19.31,0.0,75.92,38.62
SL-0022220,2024-10-24,ACC-0020,CH-ON-01,2,62.23,31.35,0.0,124.46,62.7
SL-0022221,2024-10-24,ACC-0022,CH-ON-01,5,29.19,10.87,0.0,145.95,54.35
SL-0022222,2024-10-24,ACC-0024,CH-ON-01,6,27.1,12.55,0.0,162.6,75.3
SL-0022223,2024-10-24,HOM-0025,CH-ON-01,3,27.2,16.24,0.0,81.6,48.72
SL-0022224,2024-10-24,HOM-0027,CH-ON-01,7,18.09,10.51,0.0,126.63,73.57
SL-0022225,2024-10-24,HOM-0030,CH-ON-01,5,28.71,12.61,0.0,143.55,63.05
SL-0022226,2024-10-24,HOM-0031,CH-ON-01,3,28.96,12.62,0.0,86.88,37.86
SL-0022227,2024-10-24,HOM-0032,CH-ON-01,3,30.43,13.86,0.0,91.29,41.58
SL-0022228,2024-10-24,APP-0009,CH-WS-01,1,17.01,6.79,0.0,17.01,6.79
SL-0022229,2024-10-24,APP-0011,CH-WS-01,1,35.37,13.74,0.0,35.37,13.74
SL-0022230,2024-10-24,ACC-0017,CH-WS-01,2,53.87,25.13,0.0,107.74,50.26
SL-0022231,2024-10-24,ACC-0019,CH-WS-01,2,37.96,18.76,0.0,75.92,37.52
SL-0022232,2024-10-24,HOM-0026,CH-WS-01,3,32.03,19.39,0.0,96.09,58.17
SL-0022233,2024-10-24,HOM-0028,CH-WS-01,3,53.4,25.64,0.0,160.2,76.92
SL-0022234,2024-10-24,HOM-0029,CH-WS-01,1,17.46,6.84,0.0,17.46,6.84
SL-0022235,2024-10-24,HOM-0032,CH-WS-01,3,30.43,14.69,0.0,91.29,44.07
SL-0022236,2024-10-25,APP-0001,CH-NE-01,4,54.29,29.34,0.0,217.16,117.36
SL-0022237,2024-10-25,APP-0002,CH-NE-01,4,131.6,62.65,0.0,526.4,250.6
SL-0022238,2024-10-25,APP-0003,CH-NE-01,3,108.58,57.03,0.0,325.74,171.09
SL-0022239,2024-10-25,APP-0004,CH-NE-01,2,89.76,53.18,0.0,179.52,106.36
SL-0022240,2024-10-25,APP-0005,CH-NE-01,3,75.93,37.31,0.0,227.79,111.93
SL-0022241,2024-10-25,APP-0008,CH-NE-01,5,32.56,12.76,0.0,162.8,63.8
SL-0022242,2024-10-25,APP-0010,CH-NE-01,2,21.41,9.63,0.0,42.82,19.26
SL-0022243,2024-10-25,APP-0011,CH-NE-01,2,35.37,13.75,0.0,70.74,27.5
SL-0022244,2024-10-25,FTW-0015,CH-NE-01,3,73.35,42.22,0.0,220.05,126.66
SL-0022245,2024-10-25,ACC-0018,CH-NE-01,6,80.79,39.45,0.0,484.74,236.7
SL-0022246,2024-10-25,ACC-0022,CH-NE-01,7,29.19,10.61,0.0,204.33,74.27
SL-0022247,2024-10-25,ACC-0024,CH-NE-01,2,27.1,12.91,0.0,54.2,25.82
SL-0022248,2024-10-25,HOM-0027,CH-NE-01,3,18.09,11.07,0.0,54.27,33.21
SL-0022249,2024-10-25,HOM-0030,CH-NE-01,4,28.71,12.54,0.0,114.84,50.16
SL-0022250,2024-10-25,HOM-0031,CH-NE-01,3,28.96,12.61,0.0,86.88,37.83
SL-0022251,2024-10-25,APP-0001,CH-MW-01,2,54.29,28.47,0.0,108.58,56.94
SL-0022252,2024-10-25,APP-0003,CH-MW-01,2,108.58,54.72,0.0,217.16,109.44
SL-0022253,2024-10-25,APP-0004,CH-MW-01,5,89.76,51.62,0.0,448.8,258.1
SL-0022254,2024-10-25,APP-0008,CH-MW-01,3,32.56,12.75,0.0,97.68,38.25
SL-0022255,2024-10-25,APP-0009,CH-MW-01,3,17.01,6.92,0.0,51.03,20.76
SL-0022256,2024-10-25,APP-0011,CH-MW-01,3,35.37,14.21,0.0,106.11,42.63
SL-0022257,2024-10-25,FTW-0016,CH-MW-01,3,75.42,38.45,0.0,226.26,115.35
SL-0022258,2024-10-25,ACC-0023,CH-MW-01,1,24.2,9.94,0.0,24.2,9.94
SL-0022259,2024-10-25,HOM-0026,CH-MW-01,1,32.03,18.75,0.0,32.03,18.75
SL-0022260,2024-10-25,HOM-0027,CH-MW-01,2,18.09,11.15,0.0,36.18,22.3
SL-0022261,2024-10-25,HOM-0028,CH-MW-01,4,53.4,26.55,0.0,213.6,106.2
SL-0022262,2024-10-25,HOM-0031,CH-MW-01,4,28.96,12.72,0.0,115.84,50.88
SL-0022263,2024-10-25,APP-0011,CH-WE-01,2,35.37,13.41,0.0,70.74,26.82
SL-0022264,2024-10-25,FTW-0012,CH-WE-01,4,54.42,32.57,0.0,217.68,130.28
SL-0022265,2024-10-25,FTW-0013,CH-WE-01,1,57.99,31.36,0.0,57.99,31.36
SL-0022266,2024-10-25,ACC-0018,CH-WE-01,8,80.79,39.68,0.0,646.32,317.44
SL-0022267,2024-10-25,ACC-0022,CH-WE-01,3,29.19,10.83,0.0,87.57,32.49
SL-0022268,2024-10-25,ACC-0023,CH-WE-01,4,24.2,10.36,0.0,96.8,41.44
SL-0022269,2024-10-25,ACC-0024,CH-WE-01,2,27.1,12.31,0.0,54.2,24.62
SL-0022270,2024-10-25,HOM-0025,CH-WE-01,2,27.2,16.46,0.0,54.4,32.92
SL-0022271,2024-10-25,HOM-0027,CH-WE-01,3,18.09,10.62,0.0,54.27,31.86
SL-0022272,2024-10-25,HOM-0030,CH-WE-01,5,28.71,11.85,0.0,143.55,59.25
SL-0022273,2024-10-25,HOM-0031,CH-WE-01,4,28.96,12.47,0.0,115.84,49.88
SL-0022274,2024-10-25,HOM-0032,CH-WE-01,2,30.43,14.6,0.0,60.86,29.2
SL-0022275,2024-10-25,APP-0001,CH-ON-01,4,54.29,29.17,0.0,217.16,116.68
SL-0022276,2024-10-25,APP-0003,CH-ON-01,4,108.58,57.81,0.0,434.32,231.24
SL-0022277,2024-10-25,APP-0010,CH-ON-01,3,21.41,9.55,0.0,64.23,28.65
SL-0022278,2024-10-25,FTW-0012,CH-ON-01,1,54.42,31.93,0.0,54.42,31.93
SL-0022279,2024-10-25,FTW-0016,CH-ON-01,4,75.42,39.47,0.0,301.68,157.88
SL-0022280,2024-10-25,ACC-0017,CH-ON-01,3,53.87,26.69,0.0,161.61,80.07
SL-0022281,2024-10-25,ACC-0018,CH-ON-01,3,80.79,40.42,0.0,242.37,121.26
SL-0022282,2024-10-25,ACC-0019,CH-ON-01,4,37.96,19.0,0.0,151.84,76.0
SL-0022283,2024-10-25,ACC-0022,CH-ON-01,1,29.19,11.0,0.0,29.19,11.0
SL-0022284,2024-10-25,ACC-0023,CH-ON-01,5,24.2,10.07,0.0,121.0,50.35
SL-0022285,2024-10-25,HOM-0025,CH-ON-01,5,27.2,16.54,0.0,136.0,82.7
SL-0022286,2024-10-25,HOM-0026,CH-ON-01,3,32.03,19.19,0.0,96.09,57.57
SL-0022287,2024-10-25,HOM-0027,CH-ON-01,3,18.09,11.16,0.0,54.27,33.48
SL-0022288,2024-10-25,HOM-0028,CH-ON-01,3,53.4,25.67,0.0,160.2,77.01
SL-0022289,2024-10-25,APP-0002,CH-WS-01,4,131.6,59.26,0.0,526.4,237.04
SL-0022290,2024-10-25,FTW-0016,CH-WS-01,2,75.42,40.94,0.0,150.84,81.88
SL-0022291,2024-10-25,ACC-0023,CH-WS-01,2,24.2,10.35,0.0,48.4,20.7
SL-0022292,2024-10-25,HOM-0026,CH-WS-01,1,32.03,19.62,0.0,32.03,19.62
SL-0022293,2024-10-25,HOM-0028,CH-WS-01,2,53.4,25.42,0.0,106.8,50.84
SL-0022294,2024-10-25,HOM-0029,CH-WS-01,4,17.46,7.12,0.0,69.84,28.48
SL-0022295,2024-10-25,HOM-0031,CH-WS-01,3,28.96,13.07,0.0,86.88,39.21
SL-0022296,2024-10-25,HOM-0032,CH-WS-01,2,30.43,14.36,0.0,60.86,28.72
SL-0022297,2024-10-26,APP-0004,CH-NE-01,5,89.76,52.88,0.0,448.8,264.4
SL-0022298,2024-10-26,APP-0007,CH-NE-01,2,35.47,11.64,0.0,70.94,23.28
SL-0022299,2024-10-26,APP-0008,CH-NE-01,4,32.56,12.7,0.0,130.24,50.8
SL-0022300,2024-10-26,APP-0009,CH-NE-01,4,17.01,6.98,0.0,68.04,27.92
SL-0022301,2024-10-26,APP-0011,CH-NE-01,3,35.37,13.88,0.0,106.11,41.64
SL-0022302,2024-10-26,FTW-0012,CH-NE-01,4,54.42,32.58,0.0,217.68,130.32
SL-0022303,2024-10-26,FTW-0015,CH-NE-01,2,73.35,40.24,0.0,146.7,80.48
SL-0022304,2024-10-26,ACC-0019,CH-NE-01,1,37.96,19.2,0.0,37.96,19.2
SL-0022305,2024-10-26,ACC-0022,CH-NE-01,4,29.19,11.26,0.0,116.76,45.04
SL-0022306,2024-10-26,ACC-0024,CH-NE-01,3,27.1,12.91,0.0,81.3,38.73
SL-0022307,2024-10-26,HOM-0027,CH-NE-01,6,18.09,10.45,0.0,108.54,62.7
SL-0022308,2024-10-26,HOM-0028,CH-NE-01,5,53.4,25.95,0.0,267.0,129.75
SL-0022309,2024-10-26,HOM-0029,CH-NE-01,4,17.46,7.0,0.0,69.84,28.0
SL-0022310,2024-10-26,HOM-0030,CH-NE-01,6,28.71,12.17,0.0,172.26,73.02
SL-0022311,2024-10-26,HOM-0032,CH-NE-01,2,30.43,14.26,0.0,60.86,28.52
SL-0022312,2024-10-26,APP-0003,CH-MW-01,3,108.58,54.83,0.0,325.74,164.49
SL-0022313,2024-10-26,APP-0004,CH-MW-01,2,89.76,53.05,0.0,179.52,106.1
SL-0022314,2024-10-26,APP-0005,CH-MW-01,2,75.93,37.58,0.0,151.86,75.16
SL-0022315,2024-10-26,APP-0007,CH-MW-01,4,35.47,11.7,0.0,141.88,46.8
SL-0022316,2024-10-26,FTW-0015,CH-MW-01,2,73.35,41.5,0.0,146.7,83.0
SL-0022317,2024-10-26,ACC-0020,CH-MW-01,2,62.23,30.62,0.0,124.46,61.24
SL-0022318,2024-10-26,ACC-0022,CH-MW-01,2,29.19,10.91,0.0,58.38,21.82
